"is","forbidden"
"forbidden","to"
"to","all"
"all","pupils"
"pupils","and"
"and","a"
"a","few"
"few","of"
"of","our"
"our","older"
"older","students"
"students","would"
"would","do"
"do","well"
"well","to"
"to","remember"
"remember","that"
"that","as"
"as","well"
"well","dumbledore"
"dumbledore","twinkling"
"twinkling","eyes"
"eyes","flashed"
"flashed","in"
"in","the"
"the","direction"
"direction","of"
"of","the"
"the","weasley"
"weasley","twins"
"twins","i"
"i","have"
"have","also"
"also","been"
"been","asked"
"asked","by"
"by","mr."
"mr.","filch"
"filch","the"
"the","caretaker"
"caretaker","to"
"to","remind"
"remind","you"
"you","all"
"all","that"
"that","no"
"no","magic"
"magic","should"
"should","be"
"be","used"
"used","between"
"between","classes"
"classes","in"
"in","the"
"the","corridors"
"corridors","quidditch"
"quidditch","trials"
"trials","will"
"will","be"
"be","held"
"held","in"
"in","the"
"the","second"
"second","week"
"week","of"
"of","the"
"the","term"
"term","anyone"
"anyone","interested"
"interested","in"
"in","playing"
"playing","for"
"for","their"
"their","house"
"house","teams"
"teams","should"
"should","contact"
"contact","madam"
"madam","hooch"
"hooch","and"
"and","finally"
"finally","i"
"i","must"
"must","tell"
"tell","you"
"you","that"
"that","this"
"this","year"
"year","the"
"the","third-floor"
"third-floor","corridor"
"corridor","on"
"on","the"
"the","right-hand"
"right-hand","side"
"side","is"
"is","out"
"out","of"
"of","bounds"
"bounds","to"
"to","everyone"
"everyone","who"
"who","does"
"does","not"
"not","wish"
"wish","to"
"to","die"
"die","a"
"a","very"
"very","painful"
"painful","death"
"death","harry"
"harry","laughed"
"laughed","but"
"but","he"
"he","was"
"was","one"
"one","of"
"of","the"
"the","few"
"few","who"
"who","did"
"did","he"
"he","not"
"not","serious"
"serious","he"
"he","muttered"
"muttered","to"
"to","percy"
"percy","must"
"must","be"
"be","said"
"said","percy"
"percy","frowning"
"frowning","at"
"at","dumbledore"
"dumbledore","it"
"it","odd"
"odd","because"
"because","he"
"he","usually"
"usually","gives"
"gives","us"
"us","a"
"a","reason"
"reason","why"
"why","we"
"we","not"
"not","allowed"
"allowed","to"
"to","go"
"go","somewhere"
"somewhere","the"
"the","forest"
"forest","full"
"full","of"
"of","dangerous"
"dangerous","beasts"
"beasts","everyone"
"everyone","knows"
"knows","that"
"that","i"
"i","do"
"do","think"
"think","he"
"he","might"
"might","have"
"have","told"
"told","us"
"us","prefects"
"prefects","at"
"at","least"
"least","and"
"and","now"
"now","before"
"before","we"
"we","go"
"go","to"
"to","bed"
"bed","let"
"let","us"
"us","sing"
"sing","the"
"the","school"
"school","song"
"song","cried"
"cried","dumbledore"
"dumbledore","harry"
"harry","noticed"
"noticed","that"
"that","the"
"the","other"
"other","teachers"
"teachers","smiles"
"smiles","had"
"had","become"
"become","rather"
"rather","fixed"
"fixed","dumbledore"
"dumbledore","gave"
"gave","his"
"his","wand"
"wand","a"
"a","little"
"little","flick"
"flick","as"
"as","if"
"if","he"
"he","was"
"was","trying"
"trying","to"
"to","get"
"get","a"
"a","fly"
"fly","off"
"off","the"
"the","end"
"end","and"
"and","a"
"a","long"
"long","golden"
"golden","ribbon"
"ribbon","flew"
"flew","out"
"out","of"
"of","it"
"it","which"
"which","rose"
"rose","high"
"high","above"
"above","the"
"the","tables"
"tables","and"
"and","twisted"
"twisted","itself"
"itself","snakelike"
"snakelike","into"
"into","words"
"words","everyone"
"everyone","pick"
"pick","their"
"their","favorite"
"favorite","tune"
"tune","said"
"said","dumbledore"
"dumbledore","and"
"and","off"
"off","we"
"we","go"
"go","and"
"and","the"
"the","school"
"school","bellowed"
"bellowed","hogwarts"
"hogwarts","hogwarts"
"hogwarts","hoggy"
"hoggy","warty"
"warty","hogwarts"
"hogwarts","teach"
"teach","us"
"us","something"
"something","please"
"please","whether"
"whether","we"
"we","be"
"be","old"
"old","and"
"and","bald"
"bald","or"
"or","young"
"young","with"
"with","scabby"
"scabby","knees"
"knees","our"
"our","heads"
"heads","could"
"could","do"
"do","with"
"with","filling"
"filling","with"
"with","some"
"some","interesting"
"interesting","stuff"
"stuff","for"
"for","now"
"now","they"
"they","bare"
"bare","and"
"and","full"
"full","of"
"of","air"
"air","dead"
"dead","flies"
"flies","and"
"and","bits"
"bits","of"
"of","fluff"
"fluff","so"
"so","teach"
"teach","us"
"us","things"
"things","worth"
"worth","knowing"
"knowing","bring"
"bring","back"
"back","what"
"what","we"
"we","forgot"
"forgot","just"
"just","do"
"do","your"
"your","best"
"best","we"
"we","do"
"do","the"
"the","rest"
"rest","and"
"and","learn"
"learn","until"
"until","our"
"our","brains"
"brains","all"
"all","rot"
"rot","everybody"
"everybody","finished"
"finished","the"
"the","song"
"song","at"
"at","different"
"different","times"
"times","at"
"at","last"
"last","only"
"only","the"
"the","weasley"
"weasley","twins"
"twins","were"
"were","left"
"left","singing"
"singing","along"
"along","to"
"to","a"
"a","very"
"very","slow"
"slow","funeral"
"funeral","march"
"march","dumbledore"
"dumbledore","conducted"
"conducted","their"
"their","last"
"last","few"
"few","lines"
"lines","with"
"with","his"
"his","wand"
"wand","and"
"and","when"
"when","they"
"they","had"
"had","finished"
"finished","he"
"he","was"
"was","one"
"one","of"
"of","those"
"those","who"
"who","clapped"
"clapped","loudest"
"loudest","ah"
"ah","music"
"music","he"
"he","said"
"said","wiping"
"wiping","his"
"his","eyes"
"eyes","a"
"a","magic"
"magic","beyond"
"beyond","all"
"all","we"
"we","do"
"do","here"
"here","and"
"and","now"
"now","bedtime"
"bedtime","off"
"off","you"
"you","trot"
"trot","the"
"the","gryffindor"
"gryffindor","first"
"first","years"
"years","followed"
"followed","percy"
"percy","through"
"through","the"
"the","chattering"
"chattering","crowds"
"crowds","out"
"out","of"
"of","the"
"the","great"
"great","hall"
"hall","and"
"and","up"
"up","the"
"the","marble"
"marble","staircase"
"staircase","harry"
"harry","legs"
"legs","were"
"were","like"
"like","lead"
"lead","again"
"again","but"
"but","only"
"only","because"
"because","he"
"he","was"
"was","so"
"so","tired"
"tired","and"
"and","full"
"full","of"
"of","food"
"food","he"
"he","was"
"was","too"
"too","sleepy"
"sleepy","even"
"even","to"
"to","be"
"be","surprised"
"surprised","that"
"that","the"
"the","people"
"people","in"
"in","the"
"the","portraits"
"portraits","along"
"along","the"
"the","corridors"
"corridors","whispered"
"whispered","and"
"and","pointed"
"pointed","as"
"as","they"
"they","passed"
"passed","or"
"or","that"
"that","twice"
"twice","percy"
"percy","led"
"led","them"
"them","through"
"through","doorways"
"doorways","hidden"
"hidden","behind"
"behind","sliding"
"sliding","panels"
"panels","and"
"and","hanging"
"hanging","tapestries"
"tapestries","they"
"they","climbed"
"climbed","more"
"more","staircases"
"staircases","yawning"
"yawning","and"
"and","dragging"
"dragging","their"
"their","feet"
"feet","and"
"and","harry"
"harry","was"
"was","just"
"just","wondering"
"wondering","how"
"how","much"
"much","farther"
"farther","they"
"they","had"
"had","to"
"to","go"
"go","when"
"when","they"
"they","came"
"came","to"
"to","a"
"a","sudden"
"sudden","halt"
"halt","a"
"a","bundle"
"bundle","of"
"of","walking"
"walking","sticks"
"sticks","was"
"was","floating"
"floating","in"
"in","midair"
"midair","ahead"
"ahead","of"
"of","them"
"them","and"
"and","as"
"as","percy"
"percy","took"
"took","a"
"a","step"
"step","toward"
"toward","them"
"them","they"
"they","started"
"started","throwing"
"throwing","themselves"
"themselves","at"
"at","him"
"him","peeves"
"peeves","percy"
"percy","whispered"
"whispered","to"
"to","the"
"the","first"
"first","years"
"years","a"
"a","poltergeist"
"poltergeist","he"
"he","raised"
"raised","his"
"his","voice"
"voice","peeves"
"peeves","show"
"show","yourself"
"yourself","a"
"a","loud"
"loud","rude"
"rude","sound"
"sound","like"
"like","the"
"the","air"
"air","being"
"being","let"
"let","out"
"out","of"
"of","a"
"a","balloon"
"balloon","answered"
"answered","do"
"do","you"
"you","want"
"want","me"
"me","to"
"to","go"
"go","to"
"to","the"
"the","bloody"
"bloody","baron"
"baron","there"
"there","was"
"was","a"
"a","pop"
"pop","and"
"and","a"
"a","little"
"little","man"
"man","with"
"with","wicked"
"wicked","dark"
"dark","eyes"
"eyes","and"
"and","a"
"a","wide"
"wide","mouth"
"mouth","appeared"
"appeared","floating"
"floating","cross-"
"cross-","legged"
"legged","in"
"in","the"
"the","air"
"air","clutching"
"clutching","the"
"the","walking"
"walking","sticks"
"sticks","oooooooh"
"oooooooh","he"
"he","said"
"said","with"
"with","an"
"an","evil"
"evil","cackle"
"cackle","ickle"
"ickle","firsties"
"firsties","what"
"what","fun"
"fun","he"
"he","swooped"
"swooped","suddenly"
"suddenly","at"
"at","them"
"them","they"
"they","all"
"all","ducked"
"ducked","go"
"go","away"
"away","peeves"
"peeves","or"
"or","the"
"the","baron"
"baron","hear"
"hear","about"
"about","this"
"this","i"
"i","mean"
"mean","it"
"it","barked"
"barked","percy"
"percy","peeves"
"peeves","stuck"
"stuck","out"
"out","his"
"his","tongue"
"tongue","and"
"and","vanished"
"vanished","dropping"
"dropping","the"
"the","walking"
"walking","sticks"
"sticks","on"
"on","neville"
"neville","head"
"head","they"
"they","heard"
"heard","him"
"him","zooming"
"zooming","away"
"away","rattling"
"rattling","coats"
"coats","of"
"of","armor"
"armor","as"
"as","he"
"he","passed"
"passed","you"
"you","want"
"want","to"
"to","watch"
"watch","out"
"out","for"
"for","peeves"
"peeves","said"
"said","percy"
"percy","as"
"as","they"
"they","set"
"set","off"
"off","again"
"again","the"
"the","bloody"
"bloody","baron"
"baron","the"
"the","only"
"only","one"
"one","who"
"who","can"
"can","control"
"control","him"
"him","he"
"he","wo"
"wo","n't"
"n't","even"
"even","listen"
"listen","to"
"to","us"
"us","prefects"
"prefects","here"
"here","we"
"we","are"
"are","at"
"at","the"
"the","very"
"very","end"
"end","of"
"of","the"
"the","corridor"
"corridor","hung"
"hung","a"
"a","portrait"
"portrait","of"
"of","a"
"a","very"
"very","fat"
"fat","woman"
"woman","in"
"in","a"
"a","pink"
"pink","silk"
"silk","dress"
"dress","password"
"password","she"
"she","said"
"said","caput"
"caput","draconis"
"draconis","said"
"said","percy"
"percy","and"
"and","the"
"the","portrait"
"portrait","swung"
"swung","forward"
"forward","to"
"to","reveal"
"reveal","a"
"a","round"
"round","hole"
"hole","in"
"in","the"
"the","wall"
"wall","they"
"they","all"
"all","scrambled"
"scrambled","through"
"through","it"
"it","neville"
"neville","needed"
"needed","a"
"a","leg"
"leg","up"
"up","and"
"and","found"
"found","themselves"
"themselves","in"
"in","the"
"the","gryffindor"
"gryffindor","common"
"common","room"
"room","a"
"a","cozy"
"cozy","round"
"round","room"
"room","full"
"full","of"
"of","squashy"
"squashy","armchairs"
"armchairs","percy"
"percy","directed"
"directed","the"
"the","girls"
"girls","through"
"through","one"
"one","door"
"door","to"
"to","their"
"their","dormitory"
"dormitory","and"
"and","the"
"the","boys"
"boys","through"
"through","another"
"another","at"
"at","the"
"the","top"
"top","of"
"of","a"
"a","spiral"
"spiral","staircase"
"staircase","they"
"they","were"
"were","obviously"
"obviously","in"
"in","one"
"one","of"
"of","the"
"the","towers"
"towers","they"
"they","found"
"found","their"
"their","beds"
"beds","at"
"at","last"
"last","five"
"five","four-posters"
"four-posters","hung"
"hung","with"
"with","deep"
"deep","red"
"red","velvet"
"velvet","curtains"
"curtains","their"
"their","trunks"
"trunks","had"
"had","already"
"already","been"
"been","brought"
"brought","up"
"up","too"
"too","tired"
"tired","to"
"to","talk"
"talk","much"
"much","they"
"they","pulled"
"pulled","on"
"on","their"
"their","pajamas"
"pajamas","and"
"and","fell"
"fell","into"
"into","bed."
"bed.","great"
"great","food"
"food","is"
"is","n't"
"n't","it"
"it","ron"
"ron","muttered"
"muttered","to"
"to","harry"
"harry","through"
"through","the"
"the","hangings"
"hangings","get"
"get","off"
"off","scabbers"
"scabbers","he"
"he","chewing"
"chewing","my"
"my","sheets"
"sheets","harry"
"harry","was"
"was","going"
"going","to"
"to","ask"
"ask","ron"
"ron","if"
"if","he"
"he","had"
"had","any"
"any","of"
"of","the"
"the","treacle"
"treacle","tart"
"tart","but"
"but","he"
"he","fell"
"fell","asleep"
"asleep","almost"
"almost","at"
"at","once"
"once","perhaps"
"perhaps","harry"
"harry","had"
"had","eaten"
"eaten","a"
"a","bit"
"bit","too"
"too","much"
"much","because"
"because","he"
"he","had"
"had","a"
"a","very"
"very","strange"
"strange","dream"
"dream","he"
"he","was"
"was","wearing"
"wearing","professor"
"professor","quirrell"
"quirrell","turban"
"turban","which"
"which","kept"
"kept","talking"
"talking","to"
"to","him"
"him","telling"
"telling","him"
"him","he"
"he","must"
"must","transfer"
"transfer","to"
"to","slytherin"
"slytherin","at"
"at","once"
"once","because"
"because","it"
"it","was"
"was","his"
"his","destiny"
"destiny","harry"
"harry","told"
"told","the"
"the","turban"
"turban","he"
"he","did"
"did","n't"
"n't","want"
"want","to"
"to","be"
"be","in"
"in","slytherin"
"slytherin","it"
"it","got"
"got","heavier"
"heavier","and"
"and","heavier"
"heavier","he"
"he","tried"
"tried","to"
"to","pull"
"pull","it"
"it","off"
"off","but"
"but","it"
"it","tightened"
"tightened","painfully"
"painfully","and"
"and","there"
"there","was"
"was","malfoy"
"malfoy","laughing"
"laughing","at"
"at","him"
"him","as"
"as","he"
"he","struggled"
"struggled","with"
"with","it"
"it","malfoy"
"malfoy","turned"
"turned","into"
"into","the"
"the","hook-nosed"
"hook-nosed","teacher"
"teacher","snape"
"snape","whose"
"whose","laugh"
"laugh","became"
"became","high"
"high","and"
"and","cold"
"cold","there"
"there","was"
"was","a"
"a","burst"
"burst","of"
"of","green"
"green","light"
"light","and"
"and","harry"
"harry","woke"
"woke","sweating"
"sweating","and"
"and","shaking"
"shaking","he"
"he","rolled"
"rolled","over"
"over","and"
"and","fell"
"fell","asleep"
"asleep","again"
"again","and"
"and","when"
"when","he"
"he","woke"
"woke","next"
"next","day"
"day","he"
"he","did"
"did","n't"
"n't","remember"
"remember","the"
"the","dream"
"dream","at"
"at","all"
"all","chapter"
"chapter","eight"
"eight","the"
"the","potions"
"potions","master"
"master","there"
"there","look"
"look","where"
"where","next"
"next","to"
"to","the"
"the","tall"
"tall","kid"
"kid","with"
"with","the"
"the","red"
"red","hair"
"hair","wearing"
"wearing","the"
"the","glasses"
"glasses","did"
"did","you"
"you","see"
"see","his"
"his","face"
"face","did"
"did","you"
"you","see"
"see","his"
"his","scar"
"scar","whispers"
"whispers","followed"
"followed","harry"
"harry","from"
"from","the"
"the","moment"
"moment","he"
"he","left"
"left","his"
"his","dormitory"
"dormitory","the"
"the","next"
"next","day"
"day","people"
"people","lining"
"lining","up"
"up","outside"
"outside","classrooms"
"classrooms","stood"
"stood","on"
"on","tiptoe"
"tiptoe","to"
"to","get"
"get","a"
"a","look"
"look","at"
"at","him"
"him","or"
"or","doubled"
"doubled","back"
"back","to"
"to","pass"
"pass","him"
"him","in"
"in","the"
"the","corridors"
"corridors","again"
"again","staring"
"staring","harry"
"harry","wished"
"wished","they"
"they","would"
"would","n't"
"n't","because"
"because","he"
"he","was"
"was","trying"
"trying","to"
"to","concentrate"
"concentrate","on"
"on","finding"
"finding","his"
"his","way"
"way","to"
"to","classes"
"classes","there"
"there","were"
"were","a"
"a","hundred"
"hundred","and"
"and","forty-two"
"forty-two","staircases"
"staircases","at"
"at","hogwarts"
"hogwarts","wide"
"wide","sweeping"
"sweeping","ones"
"ones","narrow"
"narrow","rickety"
"rickety","ones"
"ones","some"
"some","that"
"that","led"
"led","somewhere"
"somewhere","different"
"different","on"
"on","a"
"a","friday"
"friday","some"
"some","with"
"with","a"
"a","vanishing"
"vanishing","step"
"step","halfway"
"halfway","up"
"up","that"
"that","you"
"you","had"
"had","to"
"to","remember"
"remember","to"
"to","jump"
"jump","then"
"then","there"
"there","were"
"were","doors"
"doors","that"
"that","would"
"would","n't"
"n't","open"
"open","unless"
"unless","you"
"you","asked"
"asked","politely"
"politely","or"
"or","tickled"
"tickled","them"
"them","in"
"in","exactly"
"exactly","the"
"the","right"
"right","place"
"place","and"
"and","doors"
"doors","that"
"that","were"
"were","n't"
"n't","really"
"really","doors"
"doors","at"
"at","all"
"all","but"
"but","solid"
"solid","walls"
"walls","just"
"just","pretending"
"pretending","it"
"it","was"
"was","also"
"also","very"
"very","hard"
"hard","to"
"to","remember"
"remember","where"
"where","anything"
"anything","was"
"was","because"
"because","it"
"it","all"
"all","seemed"
"seemed","to"
"to","move"
"move","around"
"around","a"
"a","lot"
"lot","the"
"the","people"
"people","in"
"in","the"
"the","portraits"
"portraits","kept"
"kept","going"
"going","to"
"to","visit"
"visit","each"
"each","other"
"other","and"
"and","harry"
"harry","was"
"was","sure"
"sure","the"
"the","coats"
"coats","of"
"of","armor"
"armor","could"
"could","walk"
"walk","the"
"the","ghosts"
"ghosts","did"
"did","n't"
"n't","help"
"help","either"
"either","it"
"it","was"
"was","always"
"always","a"
"a","nasty"
"nasty","shock"
"shock","when"
"when","one"
"one","of"
"of","them"
"them","glided"
"glided","suddenly"
"suddenly","through"
"through","a"
"a","door"
"door","you"
"you","were"
"were","trying"
"trying","to"
"to","open"
"open","nearly"
"nearly","headless"
"headless","nick"
"nick","was"
"was","always"
"always","happy"
"happy","to"
"to","point"
"point","new"
"new","gryffindors"
"gryffindors","in"
"in","the"
"the","right"
"right","direction"
"direction","but"
"but","peeves"
"peeves","the"
"the","poltergeist"
"poltergeist","was"
"was","worth"
"worth","two"
"two","locked"
"locked","doors"
"doors","and"
"and","a"
"a","trick"
"trick","staircase"
"staircase","if"
"if","you"
"you","met"
"met","him"
"him","when"
"when","you"
"you","were"
"were","late"
"late","for"
"for","class"
"class","he"
"he","would"
"would","drop"
"drop","wastepaper"
"wastepaper","baskets"
"baskets","on"
"on","your"
"your","head"
"head","pull"
"pull","rugs"
"rugs","from"
"from","under"
"under","your"
"your","feet"
"feet","pelt"
"pelt","you"
"you","with"
"with","bits"
"bits","of"
"of","chalk"
"chalk","or"
"or","sneak"
"sneak","up"
"up","behind"
"behind","you"
"you","invisible"
"invisible","grab"
"grab","your"
"your","nose"
"nose","and"
"and","screech"
"screech","got"
"got","your"
"your","conk"
"conk","even"
"even","worse"
"worse","than"
"than","peeves"
"peeves","if"
"if","that"
"that","was"
"was","possible"
"possible","was"
"was","the"
"the","caretaker"
"caretaker","argus"
"argus","filch"
"filch","harry"
"harry","and"
"and","ron"
"ron","managed"
"managed","to"
"to","get"
"get","on"
"on","the"
"the","wrong"
"wrong","side"
"side","of"
"of","him"
"him","on"
"on","their"
"their","very"
"very","first"
"first","morning"
"morning","filch"
"filch","found"
"found","them"
"them","trying"
"trying","to"
"to","force"
"force","their"
"their","way"
"way","through"
"through","a"
"a","door"
"door","that"
"that","unluckily"
"unluckily","turned"
"turned","out"
"out","to"
"to","be"
"be","the"
"the","entrance"
"entrance","to"
"to","the"
"the","out-of-bounds"
"out-of-bounds","corridor"
"corridor","on"
"on","the"
"the","third"
"third","floor"
"floor","he"
"he","would"
"would","n't"
"n't","believe"
"believe","they"
"they","were"
"were","lost"
"lost","was"
"was","sure"
"sure","they"
"they","were"
"were","trying"
"trying","to"
"to","break"
"break","into"
"into","it"
"it","on"
"on","purpose"
"purpose","and"
"and","was"
"was","threatening"
"threatening","to"
"to","lock"
"lock","them"
"them","in"
"in","the"
"the","dungeons"
"dungeons","when"
"when","they"
"they","were"
"were","rescued"
"rescued","by"
"by","professor"
"professor","quirrell"
"quirrell","who"
"who","was"
"was","passing"
"passing","filch"
"filch","owned"
"owned","a"
"a","cat"
"cat","called"
"called","mrs."
"mrs.","norris"
"norris","a"
"a","scrawny"
"scrawny","dust-colored"
"dust-colored","creature"
"creature","with"
"with","bulging"
"bulging","lamp"
"lamp","like"
"like","eyes"
"eyes","just"
"just","like"
"like","filch"
"filch","she"
"she","patrolled"
"patrolled","the"
"the","corridors"
"corridors","alone"
"alone","break"
"break","a"
"a","rule"
"rule","in"
"in","front"
"front","of"
"of","her"
"her","put"
"put","just"
"just","one"
"one","toe"
"toe","out"
"out","of"
"of","line"
"line","and"
"and","she"
"she","whisk"
"whisk","off"
"off","for"
"for","filch"
"filch","who"
"who","appear"
"appear","wheezing"
"wheezing","two"
"two","seconds"
"seconds","later"
"later","filch"
"filch","knew"
"knew","the"
"the","secret"
"secret","passageways"
"passageways","of"
"of","the"
"the","school"
"school","better"
"better","than"
"than","anyone"
"anyone","except"
"except","perhaps"
"perhaps","the"
"the","weasley"
"weasley","twins"
"twins","and"
"and","could"
"could","pop"
"pop","up"
"up","as"
"as","suddenly"
"suddenly","as"
"as","any"
"any","of"
"of","the"
"the","ghosts"
"ghosts","the"
"the","students"
"students","all"
"all","hated"
"hated","him"
"him","and"
"and","it"
"it","was"
"was","the"
"the","dearest"
"dearest","ambition"
"ambition","of"
"of","many"
"many","to"
"to","give"
"give","mrs."
"mrs.","norris"
"norris","a"
"a","good"
"good","kick"
"kick","and"
"and","then"
"then","once"
"once","you"
"you","had"
"had","managed"
"managed","to"
"to","find"
"find","them"
"them","there"
"there","were"
"were","the"
"the","classes"
"classes","themselves"
"themselves","there"
"there","was"
"was","a"
"a","lot"
"lot","more"
"more","to"
"to","magic"
"magic","as"
"as","harry"
"harry","quickly"
"quickly","found"
"found","out"
"out","than"
"than","waving"
"waving","your"
"your","wand"
"wand","and"
"and","saying"
"saying","a"
"a","few"
"few","funny"
"funny","words"
"words","they"
"they","had"
"had","to"
"to","study"
"study","the"
"the","night"
"night","skies"
"skies","through"
"through","their"
"their","telescopes"
"telescopes","every"
"every","wednesday"
"wednesday","at"
"at","midnight"
"midnight","and"
"and","learn"
"learn","the"
"the","names"
"names","of"
"of","different"
"different","stars"
"stars","and"
"and","the"
"the","movements"
"movements","of"
"of","the"
"the","planets"
"planets","three"
"three","times"
"times","a"
"a","week"
"week","they"
"they","went"
"went","out"
"out","to"
"to","the"
"the","greenhouses"
"greenhouses","behind"
"behind","the"
"the","castle"
"castle","to"
"to","study"
"study","herbology"
"herbology","with"
"with","a"
"a","dumpy"
"dumpy","little"
"little","witch"
"witch","called"
"called","professor"
"professor","sprout"
"sprout","where"
"where","they"
"they","learned"
"learned","how"
"how","to"
"to","take"
"take","care"
"care","of"
"of","all"
"all","the"
"the","strange"
"strange","plants"
"plants","and"
"and","fungi"
"fungi","and"
"and","found"
"found","out"
"out","what"
"what","they"
"they","were"
"were","used"
"used","for"
"for","easily"
"easily","the"
"the","most"
"most","boring"
"boring","class"
"class","was"
"was","history"
"history","of"
"of","magic"
"magic","which"
"which","was"
"was","the"
"the","only"
"only","one"
"one","taught"
"taught","by"
"by","a"
"a","ghost"
"ghost","professor"
"professor","binns"
"binns","had"
"had","been"
"been","very"
"very","old"
"old","indeed"
"indeed","when"
"when","he"
"he","had"
"had","fallen"
"fallen","asleep"
"asleep","in"
"in","front"
"front","of"
"of","the"
"the","staff"
"staff","room"
"room","fire"
"fire","and"
"and","got"
"got","up"
"up","next"
"next","morning"
"morning","to"
"to","teach"
"teach","leaving"
"leaving","his"
"his","body"
"body","behind"
"behind","him"
"him","binns"
"binns","droned"
"droned","on"
"on","and"
"and","on"
"on","while"
"while","they"
"they","scribbled"
"scribbled","down"
"down","names"
"names","and"
"and","dates"
"dates","and"
"and","got"
"got","emetic"
"emetic","the"
"the","evil"
"evil","and"
"and","uric"
"uric","the"
"the","oddball"
"oddball","mixed"
"mixed","up"
"up","professor"
"professor","flitwick"
"flitwick","the"
"the","charms"
"charms","teacher"
"teacher","was"
"was","a"
"a","tiny"
"tiny","little"
"little","wizard"
"wizard","who"
"who","had"
"had","to"
"to","stand"
"stand","on"
"on","a"
"a","pile"
"pile","of"
"of","books"
"books","to"
"to","see"
"see","over"
"over","his"
"his","desk"
"desk","at"
"at","the"
"the","start"
"start","of"
"of","their"
"their","first"
"first","class"
"class","he"
"he","took"
"took","the"
"the","roll"
"roll","call"
"call","and"
"and","when"
"when","he"
"he","reached"
"reached","harry"
"harry","name"
"name","he"
"he","gave"
"gave","an"
"an","excited"
"excited","squeak"
"squeak","and"
"and","toppled"
"toppled","out"
"out","of"
"of","sight"
"sight","professor"
"professor","mcgonagall"
"mcgonagall","was"
"was","again"
"again","different"
"different","harry"
"harry","had"
"had","been"
"been","quite"
"quite","right"
"right","to"
"to","think"
"think","she"
"she","was"
"was","n't"
"n't","a"
"a","teacher"
"teacher","to"
"to","cross"
"cross","strict"
"strict","and"
"and","clever"
"clever","she"
"she","gave"
"gave","them"
"them","a"
"a","talking-to"
"talking-to","the"
"the","moment"
"moment","they"
"they","sat"
"sat","down"
"down","in"
"in","her"
"her","first"
"first","class"
"class","transfiguration"
"transfiguration","is"
"is","some"
"some","of"
"of","the"
"the","most"
"most","complex"
"complex","and"
"and","dangerous"
"dangerous","magic"
"magic","you"
"you","will"
"will","learn"
"learn","at"
"at","hogwarts"
"hogwarts","she"
"she","said"
"said","anyone"
"anyone","messing"
"messing","around"
"around","in"
"in","my"
"my","class"
"class","will"
"will","leave"
"leave","and"
"and","not"
"not","come"
"come","back"
"back","you"
"you","have"
"have","been"
"been","warned"
"warned","then"
"then","she"
"she","changed"
"changed","her"
"her","desk"
"desk","into"
"into","a"
"a","pig"
"pig","and"
"and","back"
"back","again"
"again","they"
"they","were"
"were","all"
"all","very"
"very","impressed"
"impressed","and"
"and","could"
"could","n't"
"n't","wait"
"wait","to"
"to","get"
"get","started"
"started","but"
"but","soon"
"soon","realized"
"realized","they"
"they","were"
"were","n't"
"n't","going"
"going","to"
"to","be"
"be","changing"
"changing","the"
"the","furniture"
"furniture","into"
"into","animals"
"animals","for"
"for","a"
"a","long"
"long","time"
"time","after"
"after","taking"
"taking","a"
"a","lot"
"lot","of"
"of","complicated"
"complicated","notes"
"notes","they"
"they","were"
"were","each"
"each","given"
"given","a"
"a","match"
"match","and"
"and","started"
"started","trying"
"trying","to"
"to","turn"
"turn","it"
"it","into"
"into","a"
"a","needle"
"needle","by"
"by","the"
"the","end"
"end","of"
"of","the"
"the","lesson"
"lesson","only"
"only","hermione"
"hermione","granger"
"granger","had"
"had","made"
"made","any"
"any","difference"
"difference","to"
"to","her"
"her","match"
"match","professor"
"professor","mcgonagall"
"mcgonagall","showed"
"showed","the"
"the","class"
"class","how"
"how","it"
"it","had"
"had","gone"
"gone","all"
"all","silver"
"silver","and"
"and","pointy"
"pointy","and"
"and","gave"
"gave","hermione"
"hermione","a"
"a","rare"
"rare","smile"
"smile","the"
"the","class"
"class","everyone"
"everyone","had"
"had","really"
"really","been"
"been","looking"
"looking","forward"
"forward","to"
"to","was"
"was","defense"
"defense","against"
"against","the"
"the","dark"
"dark","arts"
"arts","but"
"but","quirrell"
"quirrell","lessons"
"lessons","turned"
"turned","out"
"out","to"
"to","be"
"be","a"
"a","bit"
"bit","of"
"of","a"
"a","joke"
"joke","his"
"his","classroom"
"classroom","smelled"
"smelled","strongly"
"strongly","of"
"of","garlic"
"garlic","which"
"which","everyone"
"everyone","said"
"said","was"
"was","to"
"to","ward"
"ward","off"
"off","a"
"a","vampire"
"vampire","he"
"he","met"
"met","in"
"in","romania"
"romania","and"
"and","was"
"was","afraid"
"afraid","would"
"would","be"
"be","coming"
"coming","back"
"back","to"
"to","get"
"get","him"
"him","one"
"one","of"
"of","these"
"these","days"
"days","his"
"his","turban"
"turban","he"
"he","told"
"told","them"
"them","had"
"had","been"
"been","given"
"given","to"
"to","him"
"him","by"
"by","an"
"an","african"
"african","prince"
"prince","as"
"as","a"
"a","thank-you"
"thank-you","for"
"for","getting"
"getting","rid"
"rid","of"
"of","a"
"a","troublesome"
"troublesome","zombie"
"zombie","but"
"but","they"
"they","were"
"were","n't"
"n't","sure"
"sure","they"
"they","believed"
"believed","this"
"this","story"
"story","for"
"for","one"
"one","thing"
"thing","when"
"when","seamus"
"seamus","finnigan"
"finnigan","asked"
